
  ZVR, 2.05

  stimulus-start        ; stimulus-stop       ; stimulus-unit       ; nof-points; parameter-type; impedance-ohm
  9.00000000000E+03     ; 1.00000000000E+08   ; Hz                  ; 2001      ; S11           ; 50        

  conversion            ; time-domain         ; data-format         ; param-unit; smoothing     ; trace-math
  S                     ; none                ; RI                  ; none      ; none          ; none

  sweep-mode-type       ; notlinear-meas-mode 
  FUNDAMENTAL           ; none                


  freq              ;  reS11        ; imS11         
   6.51577345711E+04; -0.988935     ; 0.0166762    
   6.54619374698E+04; -0.989224     ; 0.0166411    
   6.57675606052E+04; -0.989273     ; 0.0173975    
   6.60746106079E+04; -0.988971     ; 0.0166427    
   6.63830941396E+04; -0.989334     ; 0.0172448    
   6.66930178930E+04; -0.989179     ; 0.0168976    
   6.70043885922E+04; -0.989371     ; 0.0180102    
   6.73172129924E+04; -0.989196     ; 0.0177319    
   6.76314978806E+04; -0.989187     ; 0.0171513    
   6.79472500754E+04; -0.989325     ; 0.0180861    
   6.82644764272E+04; -0.989042     ; 0.0173556    
   6.85831838185E+04; -0.989286     ; 0.0183024    
   6.89033791638E+04; -0.988955     ; 0.0180256    
   6.92250694099E+04; -0.988922     ; 0.0181313    
   6.95482615362E+04; -0.989144     ; 0.0178977    
   6.98729625544E+04; -0.988908     ; 0.018294     
   7.01991795091E+04; -0.989507     ; 0.0191779    
   7.05269194779E+04; -0.989682     ; 0.018578     
   7.08561895712E+04; -0.989043     ; 0.0189479    
   7.11869969328E+04; -0.9891       ; 0.019113     
   7.15193487397E+04; -0.98905      ; 0.0184901    
   7.18532522024E+04; -0.98967      ; 0.0198266    
   7.21887145654E+04; -0.990019     ; 0.0191905    
   7.25257431065E+04; -0.989855     ; 0.0186189    
   7.28643451378E+04; -0.989518     ; 0.0191222    
   7.32045280056E+04; -0.989318     ; 0.0191669    
   7.35462990902E+04; -0.988583     ; 0.0203222    
   7.38896658067E+04; -0.988609     ; 0.0200024    
   7.42346356045E+04; -0.989098     ; 0.0200201    
   7.45812159681E+04; -0.988802     ; 0.0192991    
   7.49294144166E+04; -0.988646     ; 0.0193658    
   7.52792385045E+04; -0.988692     ; 0.0206424    
   7.56306958213E+04; -0.988836     ; 0.0197332    
   7.59837939923E+04; -0.989454     ; 0.020928     
   7.63385406780E+04; -0.98932      ; 0.0195664    
   7.66949435749E+04; -0.989317     ; 0.0201312    
   7.70530104154E+04; -0.988845     ; 0.0204866    
   7.74127489679E+04; -0.98897      ; 0.0203051    
   7.77741670373E+04; -0.988617     ; 0.0209276    
   7.81372724647E+04; -0.98902      ; 0.0202508    
   7.85020731278E+04; -0.989435     ; 0.0211609    
   7.88685769413E+04; -0.988735     ; 0.0209639    
